PERMNO,date,TICKER,PRC,VOL
84398,17/10/2017,SPY,255.47000,31560964
84398,18/10/2017,SPY,255.72000,40888330
84398,19/10/2017,SPY,255.78999,61903788
84398,20/10/2017,SPY,257.10999,89176377
84398,23/10/2017,SPY,256.10999,63915306
84398,24/10/2017,SPY,256.56000,66935910
84398,25/10/2017,SPY,255.28999,103715291
84398,26/10/2017,SPY,255.62000,69797972
84398,27/10/2017,SPY,257.70999,85562544
84398,30/10/2017,SPY,256.75000,54285687
84398,31/10/2017,SPY,257.14999,60304781
84398,01/11/2017,SPY,257.48999,54202736
84398,02/11/2017,SPY,257.59000,56449535
84398,03/11/2017,SPY,258.45001,59589730
84398,06/11/2017,SPY,258.85001,49652598
84398,07/11/2017,SPY,258.67001,57502161
84398,08/11/2017,SPY,259.10999,50469579
84398,09/11/2017,SPY,258.17001,95085497
84398,10/11/2017,SPY,258.09000,59984662
84398,13/11/2017,SPY,258.32999,50228648
84398,14/11/2017,SPY,257.73001,61315152
84398,15/11/2017,SPY,256.44000,80811525
84398,16/11/2017,SPY,258.62000,67777027
84398,17/11/2017,SPY,257.85999,75756833
84398,20/11/2017,SPY,258.29999,48075514
84398,21/11/2017,SPY,259.98999,69176799
84398,22/11/2017,SPY,259.76001,45033392
84398,24/11/2017,SPY,260.35999,27856514
84398,27/11/2017,SPY,260.23001,52274922
84398,28/11/2017,SPY,262.87000,98971719
84398,29/11/2017,SPY,262.70999,77512102
84398,30/11/2017,SPY,265.01001,127894389
84398,01/12/2017,SPY,264.45999,164390902
84398,04/12/2017,SPY,264.14001,94040560
84398,05/12/2017,SPY,263.19000,77994544
84398,06/12/2017,SPY,263.23999,75898566
84398,07/12/2017,SPY,264.07001,77218569
84398,08/12/2017,SPY,265.51001,76563873
84398,11/12/2017,SPY,266.31000,83077533
84398,12/12/2017,SPY,266.78000,85195750
